Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","360","Indonesia","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","71.148992","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","71.098999","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","71.248976","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","71.405193","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","71.186492","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","71.217728","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","71.298969","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","71.617654","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","72.017581","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","72.773682","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","72.911154","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","72.89241","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","73.129868","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","73.742256","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","73.973461","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","73.854732","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","73.967209","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","74.17967","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","74.898283","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","76.073066","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","76.654193","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","76.991636","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","77.041628","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","77.504039","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","78.216399","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","78.916268","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","79.022504","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","78.766303","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","78.522593","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","78.616326","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","79.047488","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","79.578648","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","80.322256","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","80.540958","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","80.447237","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","80.722183","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","81.178342","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","81.796969","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","81.83447","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","81.890714","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","82.059423","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","82.115667","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","82.628071","X","Figure from external organization","base year is 2015"
